ID,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,renovated,zipcode,lat,long,sqft_living15,sqft_lot15
17360,3,1.75,1300,8480,1,0,0,3,7,1300,0,1969,0,0,98052,47.6991,-122.13,1740,7280
17361,3,1,1240,5250,1.5,0,0,4,6,1240,0,1904,0,0,98055,47.4917,-122.206,1240,5250
17362,3,3,1390,1080,2,0,0,3,7,1140,250,2006,0,0,98118,47.5325,-122.282,1450,1461
17363,2,1.5,1240,3873,1,0,0,4,6,860,380,1909,0,0,98116,47.5752,-122.388,1240,4336
17364,3,2,1750,4990,1,0,0,3,7,950,800,1916,0,0,98107,47.6667,-122.361,1700,5000
17365,2,1,930,7623,1,0,0,2,6,930,0,1942,0,0,98166,47.467,-122.349,1300,7641
17366,4,2.5,2480,5000,2,0,0,3,7,2480,0,2004,0,0,98053,47.6811,-122.035,2410,5000
17367,5,2.75,3060,7015,1,0,0,5,8,1600,1460,1979,0,0,98146,47.5052,-122.372,2190,7600
17368,3,2.5,1850,6676,2,0,0,3,7,1850,0,1986,0,0,98023,47.3103,-122.36,1700,6663
17369,5,3.25,3760,9792,2,0,0,3,9,2550,1210,1984,0,0,98006,47.5654,-122.115,2960,16500
17370,3,1.75,1540,6909,1,0,0,4,7,920,620,1955,0,0,98155,47.7451,-122.313,1130,6908
17371,2,1.75,1280,4000,1,0,0,4,7,730,550,1929,0,0,98116,47.5798,-122.383,2250,5382
17372,2,1.5,1560,10807,1,0,0,2,7,1560,0,1949,0,0,98070,47.4444,-122.509,1660,196591
17373,3,2.5,1970,4120,1.5,0,0,3,6,1230,740,1927,0,0,98106,47.5328,-122.346,1470,4080
17374,3,2.5,2490,18525,2,0,3,3,8,2490,0,1995,0,0,98022,47.2119,-122.001,1850,9516
17375,3,1.5,1430,8960,1,0,0,4,6,1430,0,1953,0,0,98166,47.4759,-122.349,1560,10125
17376,4,3.5,4300,8406,2,0,1,3,11,3580,720,1987,0,0,98040,47.5396,-122.214,2770,10006
17377,4,2.5,4240,43995,2,0,0,3,10,4240,0,1989,0,0,98075,47.6008,-122.044,3720,59522
17378,4,2.75,2090,8064,2,0,0,5,7,2090,0,1967,0,0,98033,47.6829,-122.195,1460,8400
17379,3,3.25,3620,4000,2,0,0,3,10,2730,890,2005,0,0,98199,47.6393,-122.403,1910,5000
17380,4,2.5,2260,13600,1,0,0,4,8,1770,490,1974,0,0,98040,47.5436,-122.233,2630,13995
17381,4,2.5,3440,23954,1.5,1,3,5,10,2260,1180,1931,0,0,98040,47.5636,-122.231,4230,18723
17382,4,1.75,1400,11934,1,0,0,3,7,1050,350,1961,0,0,98028,47.7346,-122.244,2080,10400
17383,4,1.75,3130,18253,2,0,0,3,7,3130,0,1978,0,0,98133,47.7402,-122.348,1850,12220
17384,4,2.5,2490,8290,2,0,0,3,9,2490,0,1999,0,0,98092,47.3305,-122.171,2690,7008
17385,5,1.5,1940,10202,1.5,0,0,4,7,1940,0,1940,0,0,98125,47.7213,-122.31,1900,8000
17386,4,3.25,3450,11240,2,0,3,4,10,2430,1020,1960,2001,1,98166,47.4556,-122.372,2412,19499
17387,4,3.25,3440,4920,2,0,4,3,10,2520,920,2014,0,0,98116,47.5727,-122.409,2350,5166
17388,4,2.75,2410,9549,1,0,0,4,7,1780,630,1956,0,0,98033,47.6503,-122.197,2090,9549
17389,3,2.5,1450,5175,1,0,0,3,8,1030,420,1995,0,0,98133,47.7082,-122.338,1740,9250
17390,4,2.5,2320,4254,2,0,0,3,8,2320,0,2004,0,0,98059,47.48,-122.137,2330,4602
17391,3,1.75,1590,14766,1,0,0,3,8,1590,0,1963,0,0,98007,47.5902,-122.147,2040,10190
17392,3,1,990,12696,1.5,0,0,3,7,990,0,1936,0,0,98168,47.4776,-122.279,1260,8937
17393,3,1.5,2605,12030,1,0,0,3,8,1355,1250,2003,0,0,98019,47.7725,-121.899,1590,15242
17394,4,4,4050,9517,2,0,0,3,11,3360,690,1990,0,0,98040,47.5769,-122.215,3330,9436
17395,4,2,2250,4200,1.5,0,0,3,7,1650,600,1909,0,0,98122,47.6136,-122.297,1200,3360
17396,6,4.25,3100,9378,3,0,2,3,11,3100,0,1978,0,0,98112,47.6381,-122.314,3270,6334
17397,2,2.25,1550,2079,2,0,0,3,8,1550,0,2008,0,0,98106,47.54,-122.368,1420,1977
17398,3,1,1590,4600,1.5,0,0,4,7,1290,300,1926,0,0,98117,47.6807,-122.399,1770,4350
17399,3,2.5,1810,7200,1,0,0,5,7,1310,500,1960,0,0,98033,47.6885,-122.211,2050,7200
17400,3,2.5,1280,5040,2,0,0,4,7,1280,0,1985,0,0,98118,47.5611,-122.276,1500,5040
17401,3,1.75,1430,6818,1,0,0,5,7,1430,0,1972,0,0,98034,47.7271,-122.196,1480,7210
17402,4,2.5,2050,6360,2,0,0,3,8,2050,0,1988,0,0,98029,47.5641,-122.011,2070,7541
17403,4,2.25,2050,9720,2,0,0,3,8,2050,0,1967,0,0,98008,47.5911,-122.119,2310,9680
17404,2,1,840,3522,1,0,0,3,6,840,0,1947,0,0,98199,47.6575,-122.395,1390,4800
17405,3,2.5,1710,10341,2,0,2,3,7,1710,0,1986,0,0,98030,47.3494,-122.171,1830,9358
17406,2,1,750,6720,1,0,0,3,6,750,0,1916,0,0,98108,47.552,-122.31,920,6720
17407,3,2.25,2380,11200,1,0,0,4,8,2380,0,1963,0,0,98004,47.5873,-122.193,2010,11200
17408,2,1,750,6380,1,0,0,3,7,750,0,1949,0,0,98125,47.7033,-122.308,1690,6495
17409,3,1,1050,6300,1,0,0,3,6,1050,0,1942,0,0,98146,47.5128,-122.374,740,6300
17410,4,2.75,2050,7171,1,0,0,3,8,1540,510,1988,0,0,98074,47.6194,-122.042,1960,7110
17411,3,2.5,1690,1618,2,0,0,3,8,1150,540,2014,0,0,98029,47.5518,-121.998,1690,1618
17412,3,1,1050,9876,1,0,0,3,7,1050,0,1953,0,0,98028,47.7635,-122.262,1760,9403
17413,5,2.25,2760,6350,1,0,0,3,7,1380,1380,1958,0,0,98126,47.5561,-122.379,2060,6342
17414,3,2,1330,8748,1,0,0,3,7,1330,0,1986,0,0,98003,47.2619,-122.298,1510,8584
17415,3,1.75,2090,12026,1,0,0,4,7,2090,0,1948,0,0,98002,47.3095,-122.217,1700,9496
17416,3,2.5,2680,7836,2,0,0,3,8,2680,0,1990,2009,1,98092,47.3203,-122.185,2340,8040
17417,3,2.5,2480,5137,2,0,0,3,9,2480,0,2000,0,0,98052,47.684,-122.164,2480,6023
17418,3,2.5,2530,8820,2,0,0,3,8,2530,0,1997,0,0,98031,47.42,-122.205,2340,9472
17419,4,2,1400,7140,1,0,0,3,7,1400,0,1969,0,0,98155,47.7719,-122.309,1610,10500
17420,3,1,1110,7603,1,0,0,3,7,1110,0,1967,0,0,98034,47.7262,-122.224,1260,8094
17421,3,2,1678,13862,1,0,0,3,7,1678,0,1994,0,0,98030,47.3744,-122.19,1550,11753
17422,3,1,960,12745,1,0,0,4,6,960,0,1977,0,0,98038,47.3617,-122.03,1160,10488
17423,2,1.75,2080,13054,1,0,1,3,7,2080,0,1951,0,0,98155,47.7435,-122.292,2440,13054
17424,2,1,940,9330,1,0,0,3,6,940,0,1941,0,0,98118,47.5445,-122.273,1900,6145
17425,3,1,1440,4268,1,0,0,3,7,1040,400,1953,0,0,98108,47.5468,-122.293,1370,4268
17426,4,2.5,3320,5034,2,0,0,4,7,3320,0,2006,0,0,98042,47.4011,-122.164,2580,4950
17427,3,1.75,1740,4400,1.5,0,0,3,8,1740,0,1903,0,0,98122,47.6115,-122.292,1740,4400
17428,3,1.75,1410,15120,1,0,0,4,7,1410,0,1950,0,0,98004,47.5974,-122.195,1880,15120
17429,3,1,1260,7897,1,0,0,3,7,1260,0,1979,0,0,98022,47.1946,-122.003,1560,8285
17430,2,1.5,1780,4750,1,0,0,4,7,1080,700,1947,0,0,98117,47.6859,-122.395,1690,5962
17431,3,2.5,2430,7857,2,0,0,5,8,1730,700,1980,0,0,98055,47.4546,-122.211,2160,8740
17432,3,2.75,2100,10362,2,0,0,3,9,1510,590,1998,0,0,98045,47.4347,-121.417,2240,11842
17433,2,2.5,1414,1960,2,0,0,3,8,1414,0,1986,0,0,98006,47.5423,-122.189,1414,2511
17434,3,1.75,1160,7006,1,0,0,4,7,1160,0,1992,0,0,98022,47.1937,-121.98,1670,7750
17435,4,2.5,2190,7125,2,0,0,5,8,2190,0,1978,0,0,98032,47.3709,-122.285,2190,8075
17436,4,2.25,1950,7280,2,0,0,4,8,1950,0,1979,0,0,98023,47.2957,-122.37,1910,7280
17437,4,2.5,1940,4875,2,0,0,4,9,1940,0,1925,0,0,98112,47.6427,-122.304,1790,4875
17438,4,2.25,1960,10400,1,0,0,4,8,1220,740,1985,0,0,98023,47.3199,-122.392,1650,8660
17439,3,1.75,1590,7931,1,0,0,3,7,1190,400,1979,0,0,98038,47.3628,-122.05,1680,7931
17440,2,1,910,4500,1.5,0,0,4,7,910,0,1906,0,0,98118,47.5633,-122.289,1270,3500
17441,3,1.5,1240,9500,1,0,0,4,7,1240,0,1955,0,0,98166,47.4756,-122.35,1845,10125
17442,5,3.5,3500,10794,2,0,0,3,10,3500,0,1996,0,0,98075,47.5887,-121.974,3110,10837
17443,4,4,2850,2970,2,0,0,3,8,2120,730,1999,0,0,98029,47.547,-122.01,2380,3559
17444,3,1.75,1160,6120,1,0,0,3,7,1040,120,1941,0,0,98115,47.6926,-122.287,1530,6120
17445,5,2.25,3120,16672,2,0,0,4,9,3120,0,1969,0,0,98004,47.6458,-122.219,3740,17853
17446,4,3.25,3830,8331,2,0,0,3,9,3830,0,2014,0,0,98053,47.6906,-122.019,4080,8425
17447,5,3,1940,6355,1,0,0,3,8,1200,740,2007,0,0,98168,47.498,-122.322,1940,5033
17448,4,1.5,1730,7020,1.5,0,0,4,5,1730,0,1953,0,0,98056,47.4939,-122.167,1110,7020
17449,3,2.5,3110,217800,2,0,0,3,9,3110,0,2001,0,0,98092,47.3281,-122.124,2220,217800
17450,3,1,900,6099,1,0,0,3,6,790,110,1944,0,0,98168,47.4807,-122.289,1240,6099
17451,4,1.75,1980,8400,1,0,0,3,7,1330,650,1968,0,0,98052,47.6721,-122.152,1920,8400
17452,4,2.5,3110,5048,2,0,0,3,8,3110,0,2002,0,0,98042,47.3782,-122.125,3110,5190
17453,2,1,980,5000,1,0,0,3,6,980,0,1904,0,0,98107,47.6744,-122.369,1270,4500
17454,4,2,1480,6324,1,0,0,3,7,1480,0,1943,0,0,98122,47.6147,-122.302,1480,3600
17455,3,2.5,1840,5011,2,0,0,3,8,1840,0,2012,0,0,98038,47.3555,-122.054,2000,4793
17456,4,2.5,3070,7200,2,0,0,3,8,3070,0,2005,0,0,98059,47.4899,-122.138,2590,7200
17457,4,3.5,5830,131116,2,0,0,3,11,5830,0,2005,0,0,98024,47.5986,-121.949,5340,207206
17458,3,1.5,1440,7875,1,0,0,4,8,1440,0,1968,0,0,98058,47.4561,-122.148,1800,8964
17459,3,2.5,1740,1279,3,0,0,3,8,1740,0,2008,0,0,98116,47.5891,-122.387,1740,1280
17460,3,1.75,1470,8925,1,0,0,4,7,1470,0,1957,0,0,98022,47.2026,-122,1430,9282
17461,3,2.5,2810,4932,2,0,0,3,8,2810,0,2003,0,0,98011,47.7739,-122.227,2470,4919
17462,5,3.25,3230,5000,2,0,1,3,9,2350,880,2002,0,0,98136,47.5202,-122.393,1520,5000
17463,4,2.5,2601,34335,2,0,0,3,9,2601,0,1995,0,0,98072,47.742,-122.087,2080,32336
17464,4,2.5,2640,11816,2,0,0,3,8,2640,0,1999,0,0,98019,47.733,-121.968,2400,11816
17465,3,1.5,1820,12686,1,0,0,4,7,1820,0,1952,0,0,98004,47.5886,-122.195,3020,11550
17466,3,1.75,2430,9133,1,0,0,4,7,1410,1020,1978,0,0,98059,47.5116,-122.157,1980,9592
17467,4,2.75,2900,5803,2,0,0,3,9,2900,0,2007,0,0,98028,47.7368,-122.232,2900,6212
17468,3,2.25,3420,9900,1,0,0,3,9,1710,1710,1963,2004,1,98028,47.7412,-122.256,2290,10700
17469,3,1.5,1580,10517,1,0,0,4,6,1580,0,1957,0,0,98002,47.2903,-122.214,1400,10658
17470,3,2,1230,11413,1,0,0,3,7,990,240,1984,0,0,98074,47.6321,-122.034,1570,11517
17471,5,2.5,2200,4080,1.5,0,0,5,7,1420,780,1916,0,0,98103,47.6872,-122.35,1300,4080
17472,4,3.5,3320,19850,1,0,2,4,10,2040,1280,1977,0,0,98040,47.527,-122.228,3240,15470
17473,3,1,1300,9620,1,0,0,3,7,1300,0,1971,0,0,98003,47.282,-122.331,1420,9620
17474,3,1.5,2360,6750,2,0,0,5,7,1930,430,1926,0,0,98103,47.6923,-122.332,1320,4500
17475,3,1.5,1780,12231,1,0,0,4,8,1780,0,1956,0,0,98003,47.335,-122.321,2460,12663
17476,3,1.75,1680,14630,1.5,0,0,3,8,1680,0,1985,0,0,98027,47.5272,-122.044,1920,14630
17477,4,2.25,1995,7102,2,0,0,4,8,1995,0,1981,0,0,98023,47.2986,-122.37,1880,7950
17478,3,2,1470,8089,1,0,0,3,7,1470,0,1987,0,0,98198,47.3878,-122.316,1530,7721
17479,3,1.75,1730,7807,1,0,0,3,7,1260,470,1976,0,0,98034,47.7211,-122.169,1800,7650
17480,3,1.5,1660,8738,1,0,0,4,7,1080,580,1959,0,0,98002,47.3117,-122.208,1500,8466
17481,3,2.5,1040,1032,3,0,0,3,7,1040,0,2007,0,0,98107,47.6673,-122.377,1290,1275
17482,5,2.75,2910,9480,1.5,0,0,3,8,2910,0,1939,0,0,98105,47.6552,-122.278,2940,6600
17483,3,1.75,1880,11249,1,0,0,3,7,1330,550,1985,0,0,98001,47.3295,-122.257,1870,14547
17484,4,2.5,2790,7938,2,0,0,3,9,2790,0,1997,0,0,98074,47.6223,-122.026,2780,7779
17485,4,2,1590,8779,1,0,0,3,8,1590,0,2001,0,0,98019,47.7408,-121.974,2090,9600
17486,4,2.5,3070,4000,2,0,0,4,8,2070,1000,1940,0,0,98105,47.659,-122.281,2560,4000
17487,4,2.25,2110,7560,2,0,0,4,8,2110,0,1974,0,0,98034,47.7331,-122.183,2110,7560
17488,3,2,2350,8459,1.5,0,0,3,9,2350,0,1989,0,0,98023,47.3043,-122.349,2430,8459
17489,4,1.75,2220,4760,1,0,0,3,7,1320,900,1918,0,0,98106,47.5215,-122.348,940,4760
17490,3,2.75,2810,12813,2,0,0,3,8,2040,770,1988,0,0,98052,47.6796,-122.114,1890,10336
17491,3,1,1230,6380,1.5,0,0,3,7,1230,0,1927,0,0,98115,47.6947,-122.315,1250,6380
17492,2,1,960,8100,1,0,0,3,6,810,150,1936,0,0,98168,47.494,-122.304,960,12150
17493,3,2.25,1960,7000,1,0,0,3,8,1600,360,1980,0,0,98058,47.4427,-122.126,1980,7140
17494,2,1.5,1010,3060,1,0,0,4,7,1010,0,1918,0,0,98103,47.6897,-122.354,1160,4080
17495,4,3.75,2560,5250,2,0,0,3,7,1900,660,1963,2006,1,98133,47.7326,-122.342,1400,5250
17496,2,1.75,1200,3136,1,0,0,3,7,800,400,1904,2005,1,98122,47.6132,-122.297,1330,3164
17497,4,1.75,2260,12238,1,0,0,3,9,2260,0,1967,0,0,98005,47.5976,-122.178,2430,10204
17498,4,2.5,3340,10422,2,0,0,3,10,3340,0,1996,0,0,98033,47.6515,-122.197,1770,9490
17499,4,1.75,1760,94525,1.5,0,0,3,7,1760,0,1988,0,0,98075,47.5882,-122.07,3030,34848
17500,3,2,1340,3000,2,0,0,5,7,1340,0,1905,0,0,98103,47.6857,-122.349,1120,3000
17501,4,3.5,3350,9681,1,0,1,3,7,2140,1210,1980,0,0,98198,47.3978,-122.322,2580,9681
17502,4,2.5,2430,5499,2,0,0,3,8,2430,0,2002,0,0,98042,47.3779,-122.125,2890,5190
17503,3,2.25,2100,7335,2,0,0,3,8,2100,0,1983,0,0,98074,47.647,-122.061,2050,8930
17504,4,4.5,4750,13912,2,0,2,3,10,3600,1150,2005,0,0,98118,47.5332,-122.265,3600,22124
17505,4,2.75,3660,150282,2,0,0,3,10,3660,0,1990,0,0,98053,47.6813,-122.048,3090,53578
17506,3,1.75,1720,9342,1,0,0,4,7,1140,580,1981,0,0,98092,47.3177,-122.182,1330,7540
17507,3,2.5,2540,40106,2,0,0,3,10,2540,0,1991,0,0,98074,47.6037,-122.043,3190,71797
17508,4,1.75,2080,7200,1,0,0,4,7,1050,1030,1966,0,0,98001,47.3385,-122.282,1500,7350
17509,4,2.75,3010,7427,2,0,0,3,8,3010,0,2010,0,0,98052,47.7068,-122.112,3000,4929
17510,3,2.5,2250,3757,2,0,0,3,7,2250,0,2006,0,0,98059,47.4787,-122.129,2250,4556
17511,3,2.5,1440,4394,1,0,0,5,8,1440,0,1987,0,0,98029,47.5688,-122.019,1900,5893
17512,3,1,910,7686,1,0,0,3,7,910,0,1969,0,0,98001,47.3405,-122.288,1020,7686
17513,3,1,1270,4268,1,0,0,3,7,1270,0,1921,0,0,98117,47.6848,-122.392,1310,4080
17514,3,2.5,2480,6180,2,0,0,3,9,2480,0,1999,0,0,98031,47.4044,-122.208,2870,6180
17515,6,2.75,2630,9420,2,0,0,5,9,2510,120,1900,0,0,98103,47.6695,-122.337,1540,4969
17516,3,2,2410,13300,2,0,0,3,9,1840,570,1985,0,0,98006,47.5632,-122.148,2930,10900
17517,3,2.25,1720,7885,2,0,0,3,8,1720,0,1983,0,0,98023,47.3136,-122.344,2340,7885
17518,3,2.25,1400,2421,2,0,0,3,9,1400,0,2005,0,0,98034,47.695,-122.169,1500,2743
17519,4,2.75,2300,12633,2,0,0,3,9,2300,0,1984,0,0,98074,47.6218,-122.032,2240,9246
17520,3,1.75,1900,7680,1,0,0,3,7,1260,640,1959,0,0,98178,47.5081,-122.266,2000,7740
17521,3,1.75,1970,54450,1,0,0,3,8,1570,400,1980,0,0,98075,47.5936,-122.012,2460,36677
17522,4,2.5,2670,11877,2,0,0,3,9,2670,0,1996,0,0,98074,47.6327,-122.036,2430,11333
17523,3,2.25,2070,2833,2,0,2,3,8,1490,580,1966,0,0,98136,47.5543,-122.398,1940,3794
17524,4,2.75,2250,5700,1,0,0,3,8,1200,1050,1951,0,0,98109,47.6406,-122.344,1720,3850
17525,4,2.5,2720,7350,2,0,0,3,9,2720,0,1989,0,0,98023,47.3028,-122.35,2570,8336
17526,4,2.5,2990,5122,2,0,0,3,8,2990,0,2004,0,0,98075,47.5773,-122.055,3140,7875
17527,3,1,1520,8320,1,0,0,3,6,1520,0,1953,0,0,98133,47.7699,-122.335,1500,8320
17528,3,2.5,3610,26359,1,0,0,3,8,1950,1660,1998,0,0,98053,47.6306,-121.968,2620,26427
17529,3,2.5,1560,9361,1.5,0,0,4,7,1360,200,1936,0,0,98108,47.5591,-122.295,1670,6244
17530,3,1,1000,4959,1,0,0,3,8,1000,0,1945,0,0,98105,47.6629,-122.277,2240,4959
17531,3,2.25,1770,7667,1,0,0,3,8,1270,500,1966,0,0,98177,47.7724,-122.362,2180,8103
17532,4,2.5,3370,7200,2,0,0,3,8,3370,0,2014,0,0,98177,47.7698,-122.384,1880,7200
17533,5,2,2130,8412,1,0,0,3,7,1440,690,1946,2000,1,98155,47.7403,-122.318,2310,7474
17534,5,2.5,2803,8550,1,0,0,3,8,2803,0,1963,2011,1,98003,47.3032,-122.306,1810,8550
17535,3,1,1040,5000,1.5,0,2,3,7,1040,0,1912,0,0,98107,47.6754,-122.359,1440,4400
17536,4,2.25,2080,15750,1,0,0,3,8,1460,620,1976,0,0,98034,47.7225,-122.2,1960,10500
17537,3,1.75,1280,10016,1,0,0,4,7,1280,0,1975,0,0,98003,47.2823,-122.333,1670,9764
17538,3,1,1570,5510,1,0,0,4,7,1070,500,1940,0,0,98115,47.6942,-122.319,1770,6380
17539,3,1,1300,10236,1,0,0,4,6,1300,0,1971,0,0,98045,47.5028,-121.77,1380,11325
17540,3,1.5,1560,7884,1,0,0,3,7,1060,500,1969,0,0,98125,47.7312,-122.298,1820,9000
17541,3,2.25,2670,150270,2,0,0,3,9,2670,0,1985,0,0,98072,47.7601,-122.134,3080,81054
17542,3,1.75,1440,8560,1,0,0,4,7,1440,0,1979,0,0,98034,47.7296,-122.232,1460,7560
17543,4,1,1200,43560,1,0,0,3,5,1200,0,1968,0,0,98042,47.3375,-122.123,1400,54450
17544,4,3.5,3460,3997,2,0,0,3,10,2560,900,2004,0,0,98103,47.6718,-122.329,1860,4000
17545,3,1.75,1270,4800,1,0,0,3,7,1270,0,1953,0,0,98117,47.693,-122.361,1490,4800
17546,2,1,1250,3708,1.5,0,0,3,7,1250,0,1926,0,0,98117,47.685,-122.363,1430,3708
17547,4,1.75,1740,8800,1,0,0,4,8,1740,0,1965,0,0,98007,47.6232,-122.142,2180,8436
17548,2,1,1670,14695,1.5,0,0,5,7,1670,0,1930,0,0,98033,47.7001,-122.2,1800,11355
17549,4,3.75,4130,12320,2,0,0,3,11,4130,0,2001,0,0,98059,47.5194,-122.151,3690,11227
17550,3,1.5,1490,8475,1,0,0,4,7,1490,0,1963,0,0,98052,47.6571,-122.133,1490,8540
17551,4,2.25,2820,16770,1,0,0,4,8,1920,900,1966,0,0,98023,47.3186,-122.364,2320,13850
17552,3,2,1560,4080,2,0,0,3,7,1560,0,1923,1982,1,98115,47.6892,-122.319,1900,4080
17553,6,2.5,1560,7144,1,0,0,3,6,1060,500,1913,0,0,98118,47.5335,-122.272,1300,6232
17554,5,1.75,1570,3000,2,0,0,4,7,1570,0,1908,0,0,98105,47.6677,-122.316,1610,3000
17555,4,2.5,2038,7643,2,0,0,3,8,2038,0,2011,0,0,98092,47.3296,-122.18,2634,6824
17556,3,2.25,1720,9435,1,0,0,4,7,1220,500,1978,0,0,98023,47.2979,-122.377,1690,7215
17557,4,2.75,2830,10240,2,0,0,4,9,2830,0,1998,0,0,98075,47.5903,-121.986,3490,10240
17558,4,2.5,2360,43017,2,0,0,3,9,2360,0,1989,0,0,98077,47.774,-122.077,2750,40334
17559,3,1.5,1480,7117,1,0,0,3,7,1170,310,1960,0,0,98028,47.7766,-122.248,2230,14775
17560,4,2.5,2700,4004,2,0,0,3,9,2700,0,2004,0,0,98029,47.5521,-121.995,2260,4459
17561,3,1.5,1430,7560,1,0,0,5,6,1430,0,1958,0,0,98058,47.4518,-122.179,1150,7560
17562,2,2,1930,5520,1,0,0,3,8,1930,0,2006,0,0,98053,47.7191,-122.022,1640,4533
17563,4,2.25,1960,14834,1,0,0,4,8,1330,630,1976,0,0,98072,47.7434,-122.095,1540,15000
17564,3,2,2360,118483,1,0,0,3,8,2360,0,1981,0,0,98024,47.5595,-121.867,2660,91476
17565,4,2,1790,7800,1,0,0,5,8,1790,0,1972,0,0,98008,47.6266,-122.103,2150,7838
17566,4,2.5,2870,9292,2,0,0,3,8,2540,330,1979,0,0,98058,47.4522,-122.123,2590,7533
17567,4,2.75,2940,4232,2,0,0,3,9,2940,0,2004,0,0,98029,47.5529,-121.99,2410,4000
17568,3,2.5,1800,3253,2,0,0,3,7,1800,0,2001,0,0,98108,47.5401,-122.292,1800,3081
17569,3,1.75,1580,9187,1,0,0,3,8,1180,400,1993,0,0,98038,47.3538,-122.047,1620,6397
17570,4,2.5,2160,9750,2,0,0,3,8,2160,0,1983,0,0,98028,47.7438,-122.246,2840,10535
17571,4,2.5,2250,11349,2,0,0,3,8,2250,0,1991,0,0,98034,47.7111,-122.239,2110,9964
17572,3,1.5,1630,11662,1,0,0,3,7,1630,0,1943,1963,1,98188,47.4455,-122.278,1700,11662
17573,6,2.5,3610,12033,2,0,0,3,8,3210,400,1970,0,0,98011,47.7692,-122.219,2210,8577
17574,4,2,2580,4500,2,0,0,4,9,1850,730,1905,0,0,98102,47.6245,-122.316,2590,4100
17575,4,1.5,1530,9000,1,0,0,4,6,1530,0,1976,0,0,98014,47.6492,-121.908,1520,8500
17576,3,1,1010,8108,1,0,0,3,7,1010,0,1955,0,0,98155,47.735,-122.309,1110,8108
17577,4,1.75,2450,13300,1,0,2,4,9,1630,820,1987,0,0,98006,47.5564,-122.13,3150,15500
17578,2,1.75,2200,89298,1,0,0,3,7,1100,1100,1973,0,0,98027,47.4633,-121.976,2590,89298
17579,4,2.5,2280,8798,2,0,0,4,8,2280,0,1987,0,0,98028,47.7471,-122.247,2180,8632
17580,4,3.5,2720,6781,2,0,0,3,8,2100,620,1999,0,0,98055,47.4612,-122.215,2280,5942
17581,3,1.75,2160,8565,1,0,0,3,8,1730,430,1971,0,0,98028,47.7664,-122.262,2910,9570
17582,2,1,1150,6835,1,0,1,3,7,1010,140,1922,0,0,98118,47.5567,-122.273,1150,6561
17583,4,2.5,2240,7540,1,0,0,3,8,1540,700,1962,0,0,98115,47.6965,-122.308,1960,7250
17584,3,1.75,1680,10500,1,0,0,4,8,1680,0,1959,0,0,98005,47.6098,-122.169,2250,10400
17585,4,2.5,3030,29163,2,0,0,3,10,3030,0,1998,0,0,98053,47.6569,-122.02,2780,40669
17586,6,3,2880,7560,2,0,0,3,7,2880,0,1980,0,0,98144,47.5959,-122.3,1470,1815
17587,4,2.75,2720,54048,2,0,0,3,8,2720,0,1985,0,0,98072,47.7181,-122.089,2580,37721
17588,2,1,1790,15783,1,0,0,4,8,1360,430,1959,0,0,98117,47.691,-122.387,1790,7494
17589,4,2.5,3150,5979,2,0,0,3,9,3150,0,2005,0,0,98052,47.7082,-122.101,3150,6595
17590,5,1,2480,4400,1.5,0,0,3,7,1640,840,1919,0,0,98122,47.6046,-122.3,1940,4400
17591,4,2.5,3160,13063,2,0,0,3,10,3160,0,1999,0,0,98075,47.5996,-122.021,3350,14213
17592,4,1.75,1770,12462,1,0,2,4,8,1770,0,1962,0,0,98166,47.4355,-122.338,2310,14810
17593,4,1.75,1560,4290,2,0,0,3,7,1560,0,1994,0,0,98108,47.5292,-122.323,1250,6000
17594,3,2.25,2100,43560,1,0,0,4,8,1330,770,1977,0,0,98077,47.7511,-122.072,2100,43560
17595,3,2.5,2330,3995,2,0,0,3,9,2330,0,2006,0,0,98029,47.5542,-122.001,2330,3740
17596,3,1.75,1890,11141,1,0,0,4,8,1890,0,1968,0,0,98006,47.5697,-122.163,2720,11144
17597,4,3.5,3020,12750,2,0,0,3,10,3020,0,1990,0,0,98033,47.6524,-122.184,3120,14351
17598,4,2.75,2230,50094,1,0,2,4,7,1330,900,1977,0,0,98092,47.2576,-122.099,2230,40770
17599,4,1,1140,7208,1,0,0,3,7,900,240,1970,0,0,98072,47.742,-122.173,1300,7991
17600,4,1,1360,5900,1.5,0,0,4,7,1360,0,1949,0,0,98155,47.7512,-122.318,1050,5900
17601,5,2.5,2260,7040,2,0,0,3,8,2260,0,1999,0,0,98038,47.352,-122.038,2180,6910
17602,2,1,1060,6000,1,0,0,4,5,1060,0,1908,0,0,98002,47.3066,-122.223,940,6000
17603,4,2.5,3720,105850,2,0,0,4,10,3720,0,1984,0,0,98053,47.655,-122.029,2830,88256
17604,4,2.5,3350,6605,2,0,0,3,8,2670,680,1990,0,0,98011,47.7498,-122.181,2730,5962
17605,3,2.25,2470,11603,2,0,2,3,8,1540,930,1988,0,0,98052,47.6569,-122.123,2850,11250
17606,4,1,1680,5043,1.5,0,0,4,6,1680,0,1911,0,0,98118,47.5354,-122.273,1560,5765
17607,2,1,1390,8336,1,0,0,4,6,910,480,1946,0,0,98166,47.4646,-122.361,1610,7847
17608,4,1,1980,7991,1.5,0,0,3,7,1980,0,1962,0,0,98058,47.4604,-122.17,1730,7700
17609,3,1.5,1660,5665,1,0,0,5,7,920,740,1918,0,0,98118,47.5391,-122.274,1530,5665
